0,1,2,3,4,5,6,7,8
Maldives,9,Afa Ismail,http://www.wikidata.org/entity/Q4688777,wd:Q4688777,36645326.0,Olympic sprinter,Afa Ismail (born 1 November 1993 in Malé) is a Maldivian sprinter. She competed in the 100 metres competition at the 2012 Summer Olympics and 200 metres event for the Maldives at the 2016 Summer Olympics in Rio de Janeiro. She was the flag bearer for the Maldives during the closing ceremony.She is the current national record holder in the 200 metres and the 4×100 metres relay.,https://en.wikipedia.org/wiki/Afa_Ismail
Mali,23,Ladji Doucouré,http://www.wikidata.org/entity/Q357461,wd:Q357461,2390877.0,French athlete,"Ladji Doucouré (born 28 March 1983 in Juvisy-sur-Orge, department of Essonne in France) is a French track and field athlete.",https://en.wikipedia.org/wiki/Ladji_Doucour%C3%A9
Malta,24,David Millar,http://www.wikidata.org/entity/Q358203,wd:Q358203,784422.0,Scottish cyclist (born 1977),"David Millar (born 4 January 1977) is a Scottish retired professional road racing cyclist. He rode for Cofidis from 1997 to 2004 and Garmin-Sharp from 2008 to 2014. He has won four stages of the Tour de France, five of the Vuelta a España and one stage of the Giro d'Italia. He was the British national road champion and the national time trial champion, both in 2007.
Millar was banned for two years in 2004 after he admitted to taking banned performance-enhancing drugs. Upon his return from his ban, Millar became an anti-doping campaigner, a stance which eventually resulted in journalist Alasdair Fotheringham describing him as an 'elder statesman' of cycling.",https://en.wikipedia.org/wiki/David_Millar
Marshall Islands,10,Roman Cress,http://www.wikidata.org/entity/Q3269961,wd:Q3269961,18916501.0,Marshallese sprinter,"Roman William Cress (born August 2, 1977, in Kaven) is a track athlete from the Marshall Islands. He was born to an American father and Marshallese mother. Cress attended South High School and participated in Track as a student. He then attended MCTC, transferred to St. Thomas for his bachelor's degree and participated in Track as a student athlete.Cress has won the bronze medal in the 100 metres sprint at the 2006 Micronesia Games and gold in the 200 metres event at the same Games. He was the first Marshallese track athlete in history to compete in the Olympic Games, representing his country at the 2008 Summer Olympics in Beijing. At the 100 metres he finished 8th in his heat in a time of 11.18 seconds He is currently a school administrator at Robbinsdale Middle School in Robbinsdale, Minnesota.",https://en.wikipedia.org/wiki/Roman_Cress
Mauritania,10,Jidou El Moctar,http://www.wikidata.org/entity/Q328251,wd:Q328251,36584249.0,Olympic sprinter,"Jidou Ould Khaye El Moctar (born 8 July 1985 in Nouakchott, Mauritania) is a Mauritanian runner who competed at the 2012 Summer Olympics in the 200 m event. He was the flagbearer of Mauritania at the opening ceremony. El Moctar was eliminated in the first round but finished with a personal best time of 22.94 seconds.
He competed in the 100 m event at the 2016 Summer Olympics in Rio de Janeiro. He finished 6th in his heat during the preliminary round and did not qualify for the first round of the finals. He was the flagbearer for Mauritania during the Parade of Nations.",https://en.wikipedia.org/wiki/Jidou_El_Moctar
Mauritius,32,Chad le Clos,http://www.wikidata.org/entity/Q313891,wd:Q313891,29053860.0,South African swimmer,"Chad Guy Bertrand le Clos, OIS (born 12 April 1992) is a South African competitive swimmer who is an Olympic, World and Commonwealth Games champion. He is the African record, Commonwealth record, and South African record holder in the short course and long course 200-metre butterfly and the short course 100-metre butterfly. He also holds the African records and South African records in the long course 200-metre freestyle and 100-metre butterfly, and the short course 100-metre freestyle. Formerly, he was a world record holder in the short course 100-metre butterfly and 200-metre butterfly.
At the 2012 Summer Olympics, he won a gold medal in the 200-metre butterfly and a silver medal in the 100-metre butterfly, as well as silver medals in the 200-metre freestyle and 100-metre butterfly at the 2016 Summer Olympics. At the 2010 Summer Youth Olympics, he won five total medals. Le Clos has won the Swimming World Cup overall male winner title four times: 2011, 2013, 2014, and 2017. Across the 2010, 2014, 2018 and 2022 Commonwealth Games, he has won a total of 18 medals, including seven gold medals, four silver medals, and seven bronze medals. He has won a total of 19 medals, 12 gold medals, 5 silver medals, and 2 bronze medals, in individual events at Short Course World Championships.
At the 2014 Commonwealth Games, he tied the record set by Ian Thorpe for the most number of medals won at a single Commonwealth Games with seven medals. When he won his fourth Olympic medal at the 2016 Summer Olympics, he became South Africa's most decorated Olympian. In 2017, he became the first male to win the overall title in the Swimming World Cup four times. Upon his completion of the 2018 Swimming World Cup, he won the Guinness World Record for ""most gold medals won in the FINA Swimming World Cup by a male swimmer"" for the 143 gold medals he won between 2009 and 2018, inclusive. In the same year, he became the most decorated Commonwealth Games swimmer, with 17 total medals, and the first man to win the Commonwealth Games title in the 200-metre butterfly three times in a row. At the 2022 Commonwealth Games, he became the third person to win 18 medals at the Commonwealth Games and tied for the title of the most decorated competitor.

",https://en.wikipedia.org/wiki/Chad_le_Clos
Mexico,56,Sergio Pérez,http://www.wikidata.org/entity/Q82805,wd:Q82805,19801645.0,Mexican racing driver,"Sergio Michel ""Checo"" Pérez Mendoza (Spanish: [ˈseɾxjo ˈpeɾes] (listen); born 26 January 1990), is a Mexican racing driver who races in Formula One for Red Bull Racing, having previously driven for Sauber, McLaren, Force India, and Racing Point. He won his first Formula One Grand Prix at the 2020 Sakhir Grand Prix, breaking the record for the number of starts before a race win at 190. He also earned his first Formula One pole position at the 2022 Saudi Arabian Grand Prix, breaking the record for the most races before a first pole position at 215. Pérez has a contract with Red Bull Racing until the end of the 2024 season.Up until 2012, Pérez was a member of the Ferrari Driver Academy. He made his Formula One debut driving for Sauber during the 2011 season. He took his first Formula One podium at the 2012 Malaysian Grand Prix with Sauber. Due to his young age and performance, he was referred to as ""The Mexican Wunderkind"". Pérez joined McLaren for the 2013 season, but the team did not score a single podium finish. Subsequently, the team decided to replace Pérez with Kevin Magnussen for the 2014 season.Force India signed Pérez for the 2014 season with a €15 million contract. He remained with Force India when the team went into administration in 2018 and reformed as the Racing Point team for 2019. In 2019, Racing Point signed a three-year extension with Pérez. In September 2020, Racing Point announced that Pérez would be leaving the team at the end of the season as Sebastian Vettel, a four-time F1 world champion, had been signed to replace him. In December, Pérez signed with Red Bull Racing for the 2021 season. Pérez then won the 2021 Azerbaijan Grand Prix with the team and secured the second Formula 1 Grand Prix win of his career. Pérez scored his maiden Formula One pole position at the 2022 Saudi Arabian Grand Prix, with his third career win coming at the 2022 Monaco Grand Prix. Pérez scored his fourth win at the 2022 Singapore Grand Prix.",https://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
Moldova,31,Lia Manoliu,http://www.wikidata.org/entity/Q261329,wd:Q261329,4828786.0,Romanian athletics competitor (1932-1998),Lia Manoliu (Romanian pronunciation: [ˈli.a manoˈli.u]; 25 April 1932 – 9 January 1998) was a Romanian discus thrower who won one gold and two bronze Olympic medals. She was the first track and field athlete to compete at six Olympics (1952–1972).,https://en.wikipedia.org/wiki/Lia_Manoliu
Monaco,56,Charles Leclerc,http://www.wikidata.org/entity/Q17541912,wd:Q17541912,44924226.0,Monegasque racing driver,"Charles Marc Hervé Perceval Leclerc (French pronunciation: ​[ʃaʁl ləklɛʁ]; born 16 October 1997) is a Monégasque racing driver, currently racing in Formula One for Scuderia Ferrari. He won the GP3 Series championship in 2016 and the FIA Formula 2 Championship in 2017.
Leclerc made his Formula One debut in 2018 for Sauber, a team affiliated with Ferrari, for which he was part of the Ferrari Driver Academy. With Sauber having finished last the year before, Leclerc led the charge to improve its finishing position in the Constructors' Championship to eighth, and was the higher ranked of the two Sauber drivers. He joined Ferrari the next season and became the second-youngest driver to qualify on pole position in Formula One at the 2019 Bahrain Grand Prix. The 2019 season also saw Leclerc take his first career win in Belgium. He won the FIA Pole Trophy for most pole positions in the 2019 season, becoming the youngest driver to win it, before winning it again in 2022. Leclerc finished runner-up to Max Verstappen in the 2022 World Drivers' Championship.
As of the 2022 Abu Dhabi Grand Prix, Leclerc has achieved 5 race wins and 18 pole positions in Formula One. He scored the first grand slam of his career at the 2022 Australian Grand Prix. Leclerc is set to remain at Ferrari until at least the end of the 2024 season.

",https://en.wikipedia.org/wiki/Charles_Leclerc
Mongolia,26,Saeid Mollaei,http://www.wikidata.org/entity/Q26300210,wd:Q26300210,51346593.0,Iranian judoka,"Saeid Mollaei (Persian: سعید ملایی; Mongolian: Саид Моллай; Azerbaijani: Səid Mollayi) was born on January 5, 1992, in Tehran to ethnic Azerbaijani parents originally from Khoy. In 2001, at the age of 10, he entered the Persian Gulf Judo School by Dr. Mehrdad Hassanzadeh, a judo instructor. Iranian authorities ordered Mollaei to intentionally lose in the semi-final at the Tokyo 2019 World Championships, so as to avoid a potential match in the finals against Israeli 2019 world champion Sagi Muki. In August 2019, he moved to Europe with a two-year visa from Germany, saying he was afraid to return to Iran after exposing and criticizing its pressure on him to deliberately lose in the World Championships. In December 2019, he became a citizen of Mongolia. He dedicated his 2020 Olympic medal to Mongolia and Mongol People  and to Israel. From May 2022 on, Mollaei represents Azerbaijan.",https://en.wikipedia.org/wiki/Saeid_Mollaei
Montenegro,45,Milos Raonic,http://www.wikidata.org/entity/Q312343,wd:Q312343,26431480.0,tennis player,"Milos Raonic (; Serbian: Милош Раонић, romanized: Miloš Raonić, pronounced [mǐloʃ râonitɕ]; born December 27, 1990) is a Canadian inactive professional tennis player. He has been ranked as high as world No. 3 in singles by the Association of Tennis Professionals (ATP), which he first achieved on 21 November 2016, making him the highest-ranked Canadian player in history. Raonic is the first Canadian man in the Open Era to reach the Australian Open semifinals, the French Open quarterfinals, and the Wimbledon final. He has won eight ATP Tour titles.
Raonic's career highlights include a major final at the 2016 Wimbledon Championships; two major semifinals at the 2014 Wimbledon Championships and 2016 Australian Open; and four ATP World Tour Masters 1000 finals at the 2013 Canadian Open, 2014 Paris Masters, 2016 Indian Wells Masters, and the 2020 Cincinnati Masters. Raonic first gained widespread recognition by reaching the fourth round of the 2011 Australian Open as a qualifier, where he was said to be the future of professional tennis. Coupled with his first ATP Tour title three weeks later, his world ranking rose from No. 152 to No. 37 in one month, and he was awarded the 2011 ATP Newcomer of the Year. Raonic is the first player born in the 1990s to win an ATP Tour title, to be ranked in the top 10, and to qualify for the ATP Tour Finals (the latter of which he achieved in 2014).
Raonic is frequently described as having one of the best serves among his contemporaries. Statistically, Raonic is one of the best servers in the Open Era, winning 91% of service games to rank third of all time. Aided by his serve, he plays an all-court style with an emphasis on short points. All his singles titles have been won on hardcourts. His overall winning percentage of 68% is one of the highest among currently active players.

",https://en.wikipedia.org/wiki/Milos_Raonic
Morocco,41,Hicham El Guerrouj,http://www.wikidata.org/entity/Q83905,wd:Q83905,492488.0,Moroccan middle-distance runner,"Hicham El Guerrouj (Arabic: هشام الݣروج; Berber languages: ⵀⵉⵛⴰⵎ ⴻⵍ ⴳⴻⵔⵔⵓⵊ, romanized: Hisham El Gerruj; born 14 September 1974) is a retired Moroccan middle-distance runner. El Guerrouj is the current world record holder of the outdoor 1500 metres, mile, and 2000 metres events. He also held indoor world records for the mile and 1500 metres until 2019, and is the only man since Paavo Nurmi to earn a gold medal in both the 1500 metres and 5000 metres at the same Olympic Games. El Guerrouj is widely regarded as the greatest middle-distance runner in history and is also viewed as one of the greatest athletes of all time.El Guerrouj has also won the world championship in the 1500 meters six times: four consecutive times outdoors in 1997, 1999, 2001, and 2003 and two times indoors in 1995 and 1997 and has won the World Athlete of the Year awards three times. He holds seven of the 10 fastest times ever run in the 1500 metres and in the mile.In November 2014, he was inducted into the International Association of Athletics Federations (IAAF) Hall of Fame.",https://en.wikipedia.org/wiki/Hicham_El_Guerrouj
Mozambique,40,Maria Mutola,http://www.wikidata.org/entity/Q228807,wd:Q228807,66748.0,Mozambican athlete,"Maria de Lurdes Mutola ( mə-REE-ə moo-TOH-lə; born 27 October 1972) is a retired female track and field athlete from Mozambique who specialised in the 800 metres running event. She is only the fourth female track and field athlete to compete at six Olympic Games. She is a three-time world champion in this event and a one-time Olympic champion.
Although Mutola never broke the world record in her favourite event, she is regarded by many track insiders and fans as one of the greatest 800 metres female runners of all time due to her consistently good results in major championships and her exceptional longevity which saw her compete at the highest level for two decades before retiring from athletics in 2008 at the age of 35. She is also the only athlete ever to have won Olympic, World, World indoor, Commonwealth Games, Continental Games and Continental Championships titles in the same event.  She is also the main coach and mentor of Caster Semenya.",https://en.wikipedia.org/wiki/Maria_Mutola
Myanmar,19,Manuel Aaron,http://www.wikidata.org/entity/Q929711,wd:Q929711,6572465.0,Indian chess master,"Manuel Aaron  (born 30 December 1935) is the first Indian chess master in the second half of the 20th century. He dominated chess in India in the 1960s to the 1980s, was the national champion of India nine times between 1959 and 1981. He is India's first player to be awarded the International Master title, and is one of the key figures in introducing international chess practices to India; until the 1960s, Indian chess (known as chaturanga) was often played using many local traditional variants (e.g. in lieu of castling, the king could execute a knights move once, if it had not been checked). Aaron helped popularize the international variety, forming many chess groups and urging players to study openings and other formal chess literature.

",https://en.wikipedia.org/wiki/Manuel_Aaron
Namibia,33,Frankie Fredericks,http://www.wikidata.org/entity/Q310272,wd:Q310272,71410.0,Namibian track and field sprinter,"Frank ""Frankie"" Fredericks (born 2 October 1967) is a former track and field athlete from Namibia. Running in the 100 metres and 200 metres, he won four silver medals at the Olympic Games (two in 1992 and two in 1996), making him Namibia's only able-bodied Olympic medalist until Christine Mboma's silver medal at the 2020 Olympics in Tokyo. He also won gold medals at the World Championships, World Indoor Championships, All-Africa Games and Commonwealth Games. He is the world indoor record-holder for 200 metres, with a time of 19.92 seconds set in 1996.
Fredericks has broken 20 seconds for the 200 metres 24 times. He also holds the joint-third-fastest non-winning time for the 200 metres. In August 1996, Fredericks ran 19.68 seconds in the Olympic final in Atlanta, Georgia.
He is also the oldest man to have broken 20 seconds for the 200 metres. On 12 July 2002 in Rome, Fredericks won the 200 metres in a time of 19.99 seconds at the age of 34 years 283 days. He is currently serving as a council member in the IAAF.
On 3 March 2017, Fredericks was implicated in the IAAF corruption scandal, stemming from a large cash payment he received in 2009. The investigation is still to be concluded.",https://en.wikipedia.org/wiki/Frankie_Fredericks
Nauru,40,Marcus Stephen,http://www.wikidata.org/entity/Q274174,wd:Q274174,3205046.0,Nauruan sportperson and politician,"Marcus Ajemada Stephen (born 1 October 1969) is a Nauruan politician and former sportsperson who previously was a member of the Cabinet of Nauru, and who served as President of Nauru from December 2007 to November 2011. The son of Nauruan parliamentarian Lawrence Stephen, Stephen was educated at St Bedes College and RMIT University in Victoria, Australia. Initially playing Australian rules football, he opted to pursue the sport of weightlifting, in which he represented Nauru at the Summer Olympics and Commonwealth Games between 1990 and 2002, winning seven Commonwealth gold medals.
After his retirement from weightlifting, Stephen worked at the Bank of Nauru before being elected to parliament at the 2003 elections. Having occupied various portfolios in the Nauruan government under President René Harris, Stephen was sworn in as president after moving a no confidence motion against his predecessor, Ludwig Scotty. His term as president was marked by allegations of corruption and accusations of a coup d'état, as well as the declaration of a state of emergency and a suspension from parliament by the Nauruan Supreme Court in 2008. Two separate elections were called in April and June 2010 after accusations of bribery of government members of parliament, with another state of emergency declared in the period between elections. Stephen resigned from the presidency in November 2011 after further allegations of corruption were raised by opposition factions, and was succeeded by Freddie Pitcher, but was re-appointed to the Cabinet in June 2012 by Pitcher's successor as president, Sprent Dabwido.  On 27 August 2019, Stephen was elected as the new Speaker of Parliament during its inaugural session.",https://en.wikipedia.org/wiki/Marcus_Stephen
Nepal,91,Tenzing Norgay,http://www.wikidata.org/entity/Q80732,wd:Q80732,231734.0,Nepalese Indian Sherpa mountaineer (1914-1986),"Tenzing Norgay   (; Sherpa: བསྟན་འཛིན་ནོར་རྒྱས tendzin norgyé; perhaps 29 May 1914 – 9 May 1986), born Namgyal Wangdi, and also referred to as Sherpa Tenzing, was a Nepali-Indian Sherpa mountaineer. He was one of the first two people known to reach the summit of Mount Everest, which he accomplished with Edmund Hillary on 29 May 1953. Time named Norgay one of the 100 most influential people of the 20th century.

",https://en.wikipedia.org/wiki/Tenzing_Norgay
Netherlands,71,Max Euwe,http://www.wikidata.org/entity/Q173714,wd:Q173714,118385.0,Dutch chess player and mathematician,"Machgielis ""Max"" Euwe (Dutch: [ˈøːʋə]; May 20, 1901 – November 26, 1981) was a Dutch chess player, mathematician, author, and chess administrator. He was the fifth player to become World Chess Champion, a title he held from 1935 until 1937. He served as President of FIDE, the World Chess Federation, from 1970 to 1978.",https://en.wikipedia.org/wiki/Max_Euwe
New Zealand,127,Edmund Hillary,http://www.wikidata.org/entity/Q33817,wd:Q33817,73572.0,New Zealand mountaineer and philanthropist (1919-2008),"Sir Edmund Percival Hillary  (20 July 1919 – 11 January 2008) was a New Zealand mountaineer, explorer, and philanthropist. On 29 May 1953, Hillary and Sherpa mountaineer Tenzing Norgay became the first climbers confirmed to have reached the summit of Mount Everest. They were part of the ninth British expedition to Everest, led by John Hunt. From 1985 to 1988 he served as New Zealand's High Commissioner to India and Bangladesh and concurrently as Ambassador to Nepal.
Hillary became interested in mountaineering while in secondary school. He made his first major climb in 1939, reaching the summit of Mount Ollivier. He served in the Royal New Zealand Air Force as a navigator during World War II and was wounded in an accident. Prior to the Everest expedition, Hillary had been part of the British reconnaissance expedition to the mountain in 1951 as well as an unsuccessful attempt to climb Cho Oyu in 1952.
As part of the Commonwealth Trans-Antarctic Expedition he reached the South Pole overland in 1958. He subsequently reached the North Pole, making him the first person to reach both poles and summit Everest. Time named him one of the 100 most influential people of the 20th century.Beginning in 1960, Hillary devoted himself to assisting the Sherpa people of Nepal through the Himalayan Trust, which he established. His efforts are credited with the construction of many schools and hospitals in Nepal. Hillary had numerous honours conferred upon him, including the Order of the Garter in 1995. Upon his death in 2008, he was given a state funeral in New Zealand.",https://en.wikipedia.org/wiki/Edmund_Hillary
Nicaragua,27,Claudia Maria Poll,http://www.wikidata.org/entity/Q233560,wd:Q233560,1191769.0,Costa Rican swimmer,"Claudia María Poll Ahrens (born 21 December 1972) is a former Costa Rican swimmer who competed in the 200 m to 800 m freestyle events. She is Costa Rica's only Olympic gold-medalist, having won the country's first Olympic gold medals at the 1996 Olympics in the 200 meter freestyle. She is a multiple national record holder in the freestyle events.
Her sister, Silvia, won Costa Rica's first Olympic medal, the silver medal, at the 1988 Games. As of 2021, Claudia and Silvia are the only Costa Ricans to have won a medal at an Olympics. Claudia also competed at the 2000 Olympics, where she won two bronze medals.
Moreover, she was the first person from Central America to win a gold medal, and the only person to do so, until the 2008 Olympic Games when Irving Saladino of Panama won a gold medal.",https://en.wikipedia.org/wiki/Claudia_Poll
Niger,16,Issake Daboré,http://www.wikidata.org/entity/Q1318148,wd:Q1318148,13591337.0,boxer,"Issake Dabore (1940 – 25 December 2021) was a boxer from Niger who mainly fought in the light-welterweight and welterweight weight classes. Dabore competed at three Olympics; Tokyo 1964, Mexico City 1968 and Munich 1972. He was the first Nigerien person to compete at the Olympics and the first Nigerien to win an Olympic medal. Dabore won his Olympic medal at the 1972 Munich Olympics, where he won a bronze medal in the men's light-welterweight.",https://en.wikipedia.org/wiki/Issake_Dabore
Nigeria,55,Giannis Antetokounmpo,http://www.wikidata.org/entity/Q8991894,wd:Q8991894,38153033.0,Greek professional basketball player,"Giannis Sina Ugo Antetokounmpo (born Adetokunbo; December 6, 1994) is a Greek-Nigerian professional basketball player for the Milwaukee Bucks of the National Basketball Association (NBA). Antetokounmpo's country of origin, in addition to his size, speed, strength, and ball-handling skills have earned him the nickname ""Greek Freak"".
Born and raised in Athens to Nigerian parents, Antetokounmpo began playing basketball for the youth teams of Filathlitikos in Athens. In 2011, he began playing for the club's senior team before entering the 2013 NBA draft, where he was selected 15th overall by the Bucks. In 2016–17 he led the Bucks in all five major statistical categories and became the first player in NBA history to finish a regular season in the top 20 in all five statistics of total points, rebounds, assists, steals, and blocks. He received the Most Improved Player award in 2017. Antetokounmpo has received seven All-Star selections, including being selected as an All-Star captain in 2019, 2020 and 2023 as he led the Eastern Conference in voting in these three years.
One of the most decorated players in NBA history, Antetokounmpo won consecutive NBA Most Valuable Player Awards in 2019 and 2020, joining Kareem Abdul-Jabbar and LeBron James as the only players in NBA history to win two MVPs before turning 26. Along with his MVP award, he was also named the NBA Defensive Player of the Year in 2020, becoming only the third player after Michael Jordan (1988) and Hakeem Olajuwon (1994) to win both awards in the same season. In 2021, Antetokounmpo led the Bucks to their first NBA championship since 1971 and was named Finals MVP. The same year, he was honored as one of the league's greatest players of all-time by being named to the NBA 75th Anniversary Team.The biopic Rise, based on the life of Antetokounmpo and his family, was released in 2022.",https://en.wikipedia.org/wiki/Giannis_Antetokounmpo
North Korea,28,Sohn Kee-chung,http://www.wikidata.org/entity/Q133667,wd:Q133667,241365.0,South Korean marathon runner,"Sohn Kee-chung (Korean: 손기정, Sohn Kee-chung; Korean pronunciation: [son.kidʑʌŋ]; August 29, 1912 – November 15, 2002) was an Olympic athlete and long-distance runner. He became the first ethnic Korean to win a medal at the Olympic Games, winning gold in the marathon at the 1936 Berlin Olympics.  He was a Korean national, but he had to compete as a member of the Japanese delegation because Korea was under Japanese colonization at the time. Sohn set an Olympic record of 2 hours 29 minutes 19.2 seconds.Sohn competed under the Japanese name Kitei Son, as Korea was under the colonial rule of the Japanese Empire during his career.",https://en.wikipedia.org/wiki/Sohn_Kee-chung
North Macedonia,29,Cedi Osman,http://www.wikidata.org/entity/Q13860876,wd:Q13860876,39509768.0,Macedonian / Turkish basketball player,Cedi Osman (born 8 April 1995) is a Turkish professional basketball player for the Cleveland Cavaliers of the National Basketball Association (NBA). He plays the small forward position.,https://en.wikipedia.org/wiki/Cedi_Osman
Norway,95,Magnus Carlsen,http://www.wikidata.org/entity/Q106807,wd:Q106807,442682.0,Norwegian chess grandmaster (born 1990),"Sven Magnus Øen Carlsen (born 30 November 1990) is a Norwegian chess grandmaster who is the reigning five-time World Chess Champion, four-time World Rapid Chess Champion, and six-time World Blitz Chess Champion. Carlsen has held the No. 1 position in the FIDE world chess rankings since 1 July 2011 and trails only Garry Kasparov in time spent as the highest-rated player in the world. His peak rating of 2882 is the highest in history. He also holds the record for the longest unbeaten streak at the elite level in classical chess.A chess prodigy, Carlsen finished first in the C group of the Corus chess tournament shortly after he turned 13 and earned the title of grandmaster a few months later. At 15, he won the Norwegian Chess Championship, and at 17 he finished joint first in the top group of Corus. He surpassed a rating of 2800 at 18, the youngest at the time to do so. In 2010, at 19, he reached No. 1 in the FIDE world rankings, the youngest person ever to do so.
Carlsen became World Chess Champion in 2013 by defeating Viswanathan Anand. He retained his title against Anand the following year and won both the 2014 World Rapid Championship and World Blitz Championship, becoming the first player to hold all three titles simultaneously, a feat which he repeated in 2019 and 2022. He defended his classical world title against Sergey Karjakin in 2016, against Fabiano Caruana in 2018, and against Ian Nepomniachtchi in 2021. Carlsen has declined to defend his title against Nepomniachtchi in 2023.Known for his attacking style as a teenager, Carlsen has since developed into a universal player. He uses a variety of openings to make it harder for opponents to prepare against him and reduce the utility of pre-game computer analysis. He has stated the middlegame is his favourite part of the game as it ""comes down to pure chess"".

",https://en.wikipedia.org/wiki/Magnus_Carlsen
Oman,14,Fatma Al-Nabhani,http://www.wikidata.org/entity/Q5437905,wd:Q5437905,31090920.0,Omani tennis player,"Fatma Al-Nabhani (Arabic: فاطمة النبهاني; born 20 May 1991) is an Omani tennis player.
She has won ten singles titles and fourteen doubles titles on the ITF Women's Circuit. On 4 October 2010, she reached her best singles ranking of world No. 362. On 28 April 2014, she peaked at No. 238 in the doubles rankings.
Al-Nabhani made her WTA Tour main-draw debut at the 2009 Dubai Tennis Championships, having received a wildcard with Magali de Lattre in the doubles tournament, but they lost to Chan Yung-jan and Sun Tiantian in the first round.
Playing for Oman in Fed Cup competitions, Al Nabhani has a win–loss record of 13–7.Al-Nabhani is the younger sister of Mohammed Al-Nabhani, who is also a tennis player.

",https://en.wikipedia.org/wiki/Fatma_Al-Nabhani
Pakistan,39,Milkha Singh,http://www.wikidata.org/entity/Q269014,wd:Q269014,20024623.0,Indian track and field athlete,"Milkha Singh (20 November 1929 – 18 June 2021), also known as The Flying Sikh, was an Indian track and field sprinter who was introduced to the sport while serving in the Indian Army. He is the only athlete to win gold at 400 metres at the Asian Games as well as the Commonwealth Games. He also won gold medals in the 1958 and 1962 Asian Games. He represented India in the 1956 Summer Olympics in Melbourne, the 1960 Summer Olympics in Rome and the 1964 Summer Olympics in Tokyo. He was awarded the Padma Shri, India's fourth-highest civilian honour, in recognition of his sporting achievements.The race for which Singh was best remembered is his fourth-place finish in the 400 metres final at the 1960 Olympic Games, which he had entered as one of the favourites. He led the race till the 200m mark before easing off, allowing others to pass him. Various records were broken in the race, which required a photo-finish and saw American Otis Davis being declared the winner by one-hundredth of a second over German Carl Kaufmann. Singh's fourth-place time of 45.73 seconds was the Indian national record for almost 40 years.From beginnings that saw him orphaned and displaced during the Partition of India, Singh has become a sporting icon in his country. In 2008, journalist Rohit Brijnath described Singh as ""the finest athlete India has ever produced"".Singh died of COVID-19 complications on 18 June 2021 at the age of 91 five days after his wife, Nirmal Saini.",https://en.wikipedia.org/wiki/Milkha_Singh
Palau,9,Rodman Teltull,http://www.wikidata.org/entity/Q126748,wd:Q126748,36562489.0,Palauan athlete,"Rodman Teltull (born 29 January 1994 in Koror, Palau) is a Palauan sprinter who competes in the 100 metres. He was flag bearer for Palau at the 2012 Summer Olympics opening ceremony. He took part in the 100 metres at the 2012 Summer Olympics in London, but did not progress past the preliminaries, though he set a career-best time of 11.06.",https://en.wikipedia.org/wiki/Rodman_Teltull
Panama,33,Roberto Durán,http://www.wikidata.org/entity/Q471571,wd:Q471571,63328.0,Panamanian boxer,"Roberto Durán Samaniego (born June 16, 1951) is a Panamanian former professional boxer who competed from 1968 to 2001. He held world championships in four weight classes: lightweight, welterweight, light middleweight and middleweight, as well as reigns as the undisputed and lineal lightweight champion, and the lineal welterweight champion. He is also the second boxer to have competed over a span of five decades, the first being Jack Johnson. Durán was known as a versatile, technical brawler and pressure fighter, which earned him the nickname of ""Manos de Piedra"" (""Hands of Stone"") for his formidable punching power and excellent defense.In 2002, Durán was voted by The Ring magazine as the fifth greatest fighter of the last 80 years, while boxing historian Bert Sugar rated him as the eighth greatest fighter of all time. The Associated Press voted him as the best lightweight of the 20th century, with many considering him the greatest lightweight of all time. Durán retired for good in January 2002 at age 50, following a car crash in Argentina in October 2001, after which he had required life saving surgery. He had previously retired in November 1980, June 1984 and August 1998, only to change his mind. Durán ended his career with a professional record of 119 fights, 103 wins, and 70 knockouts. From May 1971 up until his second fight against Sugar Ray Leonard in November 1980, as well as in his fight against Wilfred Benítez in January 1982, Durán was trained by legendary boxing trainer Ray Arcel.",https://en.wikipedia.org/wiki/Roberto_Dur%C3%A1n
Papua New Guinea,11,Annie La Fleur,http://www.wikidata.org/entity/Q2053066,wd:Q2053066,35909664.0,Olympic medalist in basketball,"Annie Lilian La Fleur (née Burgess, born 3 November 1969) is an Australian-Papua New Guinean former basketball player who competed in the 2000 Summer Olympics and the WNBA from 1999 to 2003. She also played for the Sydney Flames in the WNBL, the Australian domestic competition.",https://en.wikipedia.org/wiki/Annie_La_Fleur
Paraguay,24,Lery Franco,,,,,--,--
People's Republic of China,65,Li Na,http://www.wikidata.org/entity/Q180446,wd:Q180446,1800772.0,Chinese tennis player,"Li Na (born 26 February 1982) is a Chinese former professional tennis player.
She achieved a career-high WTA ranking of world No. 2 on 17 February 2014. Over the course of her career, Li won nine WTA Tour singles titles including two Grand Slam singles titles at the 2011 French Open and 2014 Australian Open. Those victories made her the first Grand Slam singles champion from Asia, male or female. She also became the first player representing an Asian country to appear in a Grand Slam singles final, finishing as the runner-up at the 2011 Australian Open. Li was also the runner-up at the 2013 Australian Open and 2013 WTA Tour Championships, a three-time quarterfinalist at Wimbledon and a semifinalist at the 2008 Beijing Olympic Games and 2013 US Open. Among her other most notable achievements, she was the first Chinese player to win a WTA tour title at the Guangzhou International Women's Open in 2004, the first to reach a Grand Slam singles quarterfinal at the 2006 Wimbledon Championships, and the first to break into the world's top ten.
Li retired from professional tennis on 19 September 2014, at the age of 32. In 2019, she was inducted into the International Tennis Hall of Fame.

",https://en.wikipedia.org/wiki/Li_Na
